Date,target
2021-03-23 00:00:00-04:00,0.013427534190059598
2021-03-24 00:00:00-04:00,0.022734469627833542
2021-03-25 00:00:00-04:00,0.027995804439387317
2021-03-26 00:00:00-04:00,0.026213429330379512
2021-03-29 00:00:00-04:00,0.02612553892225411
2021-03-30 00:00:00-04:00,0.03004592572094711
2021-03-31 00:00:00-04:00,0.03075709701599716
2021-04-01 00:00:00-04:00,0.02715869039245411
2021-04-05 00:00:00-04:00,0.012993388453407473
2021-04-06 00:00:00-04:00,0.01659595451958551
2021-04-07 00:00:00-04:00,0.011952990948616904
2021-04-08 00:00:00-04:00,0.01799171502300445
2021-04-09 00:00:00-04:00,0.014022296269053491
2021-04-12 00:00:00-04:00,0.008672619790851988
2021-04-13 00:00:00-04:00,-0.0016710705231107736
2021-04-14 00:00:00-04:00,0.0112285777050678
2021-04-15 00:00:00-04:00,-0.008656360263086138
2021-04-16 00:00:00-04:00,-0.0012462961893049407
2021-04-19 00:00:00-04:00,0.005780236006089234
2021-04-20 00:00:00-04:00,0.012979943226444357
2021-04-21 00:00:00-04:00,0.0031966485049264026
2021-04-22 00:00:00-04:00,0.018895419167664906
2021-04-23 00:00:00-04:00,0.0013436660354906316
2021-04-26 00:00:00-04:00,0.0014128310107071052
2021-04-27 00:00:00-04:00,-0.004550670328991369
2021-04-28 00:00:00-04:00,-0.003953013124610716
2021-04-29 00:00:00-04:00,-0.0023569431129237817
2021-04-30 00:00:00-04:00,0.01155053264604411
2021-05-03 00:00:00-04:00,-0.0006218251780930606
2021-05-04 00:00:00-04:00,-0.003392568103465443
2021-05-05 00:00:00-04:00,-0.02487071145215558
2021-05-06 00:00:00-04:00,-0.02097497379940494
2021-05-07 00:00:00-04:00,-0.013124248649541426
2021-05-10 00:00:00-04:00,-0.005790288251953268
2021-05-11 00:00:00-04:00,-0.00548028370908249
2021-05-12 00:00:00-04:00,0.013443048561313953
2021-05-13 00:00:00-04:00,0.012186792619425901
2021-05-14 00:00:00-04:00,-0.003936850970014394
2021-05-17 00:00:00-04:00,0.008784220804647802
